,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
3286,2,Olímpico,70,2,2,2,1,1,1,1,0,0.0,395000
3287,2,Santa Maria,75,2,1,1,0,1,1,0,1,0.0,460000
3288,2,Santa Maria,160,3,4,4,0,1,1,1,1,0.0,7499000
3289,2,Santa Paula,84,3,3,3,0,1,1,1,0,0.0,750000
3290,2,Nova Gerty,140,2,3,3,0,1,1,0,1,0.0,500000
3291,2,Cerâmica,56,2, 2-3 , 2-3 ,0,0,1,0,0,0.0,459000
3292,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,720000
3293,2,Santa Maria,64,2,2,2,0,1,1,1,1,0.0,390000
3294,2,Cerâmica,65,2,1,1,1,0,1,1,0,0.0,430000
3295,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
3296,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
3297,2,Santo Antônio,113,2,2,2,0,0,1,0,0,0.0,1130000
3298,2,Fundação,61,2,1,1,0,1,1,1,1,0.0,331000
3299,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
3300,2,Santa Paula,106,3,1,1,1,1,1,1,0,0.0,550000
3301,2,Cerâmica,68,2,3,3,0,0,1,1,1,0.0,6498000
3302,2,Barcelona,68,2,2,2,0,1,1,1,1,0.0,450000
3303,2,Barcelona,67,2,1,1,1,1,0,0,0,0.0,455000
3304,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
3305,2,Santo Antônio,62,2,2,2,1,0,1,1,0,0.0,475000
3306,2,Mauá,79,3, -- , -- ,0,1,1,1,1,0.0,495000
3307,2,Centro,150,4,1,1,1,0,0,1,1,0.0,630000
3308,2,Osvaldo Cruz,61,2,3,3,1,1,1,1,0,0.0,510000
3309,2,Santa Maria,76,2,1,1,0,1,1,1,1,0.0,4199000
3310,2,Boa Vista,79,3,3,3,0,0,0,0,0,0.0,700000
3311,2,Olímpico,55,2,3,3,1,0,0,1,1,0.0,2969000
3312,2,Santa Paula,174,3,2,2,1,1,0,1,1,0.0,990000
3313,2,Boa Vista,65,2,1,1,0,0,1,1,0,0.0,365000
3314,2,Olímpico,90,2,1,1,0,1,1,1,1,0.0,850000
3315,2,Santa Paula,90,3,1,1,1,1,1,1,0,0.0,650000
3316,2,Santa Paula,180,3,1,1,0,1,1,0,1,0.0,1200000
3317,2,Santa Maria,67,3,1,1,0,1,1,1,1,0.0,240000
3318,2,Barcelona,65,2,2,2,0,1,1,1,0,0.0,435000
3319,2,Olímpico,70,2,2,2,0,1,1,0,1,0.0,395000
3320,2,Santa Maria,75,2,2,2,0,1,1,1,1,0.0,460000
3321,2,Santa Maria,160,3,3,3,1,0,1,1,0,0.0,7499000
3322,2,Santa Paula,84,3,1,1,0,1,1,1,1,0.0,750000
3323,2,Nova Gerty,140,2,3,3,0,1,1,1,1,0.0,500000
3324,2,Cerâmica,56,2,2,2,0,0,1,0,0,0.0,459000
3325,2,Cerâmica,68,2,3,3,0,1,1,1,1,0.0,720000
3326,2,Santa Maria,64,2,3,3,0,1,1,1,1,0.0,390000
3327,2,Cerâmica,65,2,5,5,1,1,1,1,0,0.0,430000
3328,2,Jardim Sao Caetano,80,3,3,3,0,0,1,1,1,0.0,495000
3329,2,Olímpico,264,3,3,3,1,1,0,0,0,0.0,1980000
3330,2,Santo Antônio,113,2,1,1,0,1,1,1,1,0.0,1130000
3331,2,Fundação,61,2,2,2,1,0,1,1,0,0.0,331000
3332,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
3333,2,Santa Paula,106,3,2,2,1,0,0,1,1,0.0,550000
3334,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
3335,2,Barcelona,68,2,2,2,1,1,1,1,0,0.0,450000
3336,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
3337,2,Barcelona,88,3,2,2,0,0,0,0,0,0.0,450000
3338,2,Santo Antônio,62,2,1,1,1,0,0,1,1,0.0,475000
3339,2,Mauá,79,3,2,2,1,1,0,1,1,0.0,495000
3340,2,Centro,150,4,2,2,0,0,1,0,0,0.0,630000
3341,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3342,2,Santa Maria,76,2,2,2,0,1,1,1,1,0.0,4199000
3343,2,Boa Vista,79,3,2,2,0,0,1,1,0,0.0,700000
3344,2,Olímpico,55,2,1,1,0,1,1,1,1,0.0,2969000
3345,2,Santa Paula,174,3,2,2,0,0,1,1,0,0.0,990000
3346,2,Boa Vista,65,2,1,1,0,1,1,1,1,0.0,365000
3347,2,Olímpico,90,2,2,2,1,1,1,1,0,0.0,850000
3348,2,Santa Paula,90,3,3,3,0,1,1,0,1,0.0,650000
3349,2,Santa Paula,180,3,3,3,0,1,1,1,1,0.0,1200000
3350,2,Santa Maria,67,3,3,3,0,1,1,1,0,0.0,240000
3351,2,Barcelona,65,2,1,1,0,1,1,0,1,0.0,435000
3352,2,Olímpico,70,2,2,2,0,0,1,0,0,0.0,395000
3353,2,Santa Maria,75,2,2,2,0,1,1,1,1,0.0,460000
3354,2,Santa Maria,160,3,1,1,1,0,1,1,0,0.0,7499000
3355,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
3356,2,Nova Gerty,140,2,1,1,0,1,1,1,1,0.0,500000
3357,2,Cerâmica,56,2,2,2,0,0,1,0,0,0.0,459000
3358,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,720000
3359,2,Santa Maria,64,2,2,2,0,1,1,1,1,0.0,390000
3360,2,Cerâmica,65,2,1,1,1,1,1,1,0,0.0,430000
3361,2,Jardim Sao Caetano,80,3,2,2,0,0,1,1,1,0.0,495000
3362,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
3363,2,Santo Antônio,113,2,2,2,1,1,0,0,0,0.0,1130000
3364,2,Fundação,61,2,1,1,0,1,1,1,1,0.0,331000
3365,2,Cerâmica,90,2,2,2,1,0,1,1,0,0.0,990000
3366,2,Santa Paula,106,3,1,1,0,1,1,1,1,0.0,550000
3367,2,Cerâmica,68,2,1,1,1,0,0,1,1,0.0,6498000
3368,2,Barcelona,68,2,2,2,0,1,1,1,1,0.0,450000
3369,2,Barcelona,67,2,2,2,1,1,1,1,0,0.0,455000
3370,2,Barcelona,88,3, -- , -- ,0,1,1,1,1,0.0,450000
3371,2,Santo Antônio,62,2,2,2,0,0,0,0,0,0.0,475000
3372,2,Mauá,79,3,1,1,1,0,0,1,1,0.0,495000
3373,2,Centro,150,4,3,3,1,1,0,1,1,0.0,630000
3374,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3375,2,Santa Maria,76,2,2,2,0,0,1,1,0,0.0,4199000
3376,2,Boa Vista,79,3,3,3,0,1,1,1,1,0.0,700000
3377,2,Olímpico,55,2,3,3,1,1,1,1,0,0.0,2969000
3378,2,Santa Paula,174,3,6,6,1,1,1,1,0,0.0,990000
3379,2,Boa Vista,65,2,4,4,0,1,1,0,1,0.0,365000
3380,2,Olímpico,90,2,2,2,0,1,1,1,0,0.0,850000
3381,2,Santa Paula,90,3,4,4,0,1,1,0,1,0.0,650000
3382,2,Santa Paula,180,3,2,2,0,0,1,0,0,0.0,1200000
3383,2,Santa Maria,67,3,2,2,0,1,1,1,1,0.0,240000
3384,2,Barcelona,65,2, -- , -- ,0,1,1,1,1,0.0,435000
3385,2,Olímpico,70,2,1,1,1,0,1,1,0,0.0,395000
3386,2,Santa Maria,75,2,2,2,0,1,1,1,1,0.0,460000
3387,2,Santa Maria,160,3,2,2,0,0,1,0,0,0.0,7499000
3388,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
3389,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
3390,2,Cerâmica,56,2,3,3,1,1,1,1,0,0.0,459000
3391,2,Cerâmica,68,2,1,1,0,0,1,1,1,0.0,720000
3392,2,Santa Maria,64,2,4,4,0,1,1,1,1,0.0,390000
3393,2,Cerâmica,65,2,2,2,1,1,0,0,0,0.0,430000
3394,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
3395,2,Olímpico,264,3,1,1,1,0,1,1,0,0.0,1980000
3396,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
3397,2,Fundação,61,2,2,2,1,0,0,1,1,0.0,331000
3398,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
3399,2,Santa Paula,106,3,1,1,1,1,1,1,0,0.0,550000
3400,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,6498000
3401,2,Barcelona,68,2,1,1,0,0,0,0,0,0.0,450000
3402,2,Barcelona,67,2,2,2,1,0,0,1,1,0.0,455000
3403,2,Barcelona,88,3,1,1,1,1,0,1,1,0.0,450000
3404,2,Santo Antônio,62,2,2,2,0,0,1,1,0,0.0,475000
3405,2,Mauá,79,3,2,2,0,1,1,1,1,0.0,495000
3406,2,Centro,150,4,3,3,0,0,1,1,0,0.0,630000
3407,2,Osvaldo Cruz,61,2,1,1,1,1,1,1,0,0.0,510000
3408,2,Santa Maria,76,2,1,1,1,1,1,1,0,0.0,4199000
3409,2,Boa Vista,79,3,2,2,0,1,1,0,1,0.0,700000
3410,2,Olímpico,55,2,1,1,0,1,1,1,1,0.0,2969000
3411,2,Santa Paula,174,3,2,2,0,1,1,1,0,0.0,990000
3412,2,Boa Vista,65,2,2,2,0,1,1,0,1,0.0,365000
3413,2,Olímpico,90,2, -- , -- ,0,1,1,1,1,0.0,850000
3414,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
3415,2,Santa Paula,180,3,2,2,1,0,1,1,0,0.0,1200000
3416,2,Santa Maria,67,3,4,4,0,1,1,1,1,0.0,240000
3417,2,Barcelona,65,2,1,1,0,1,1,1,1,0.0,435000
3418,2,Olímpico,70,2,4,4,0,0,1,0,0,0.0,395000
3419,2,Santa Maria,75,2,3,3,0,1,1,1,1,0.0,460000
3420,2,Santa Maria,160,3, 2-3 , 2-3 ,1,1,1,1,0,0.0,7499000
3421,2,Santa Paula,84,3,2,2,0,0,1,1,1,0.0,750000
3422,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
3423,2,Cerâmica,56,2,1,1,1,1,0,0,0,0.0,459000
3424,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,720000
3425,2,Santa Maria,64,2,1,1,1,0,1,1,0,0.0,390000
3426,2,Cerâmica,65,2,3,3,0,1,1,1,1,0.0,430000
3427,2,Jardim Sao Caetano,80,3,2,2,1,0,0,1,1,0.0,495000
3428,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
3429,2,Santo Antônio,113,2,2,2,1,1,1,1,0,0.0,1130000
3430,2,Fundação,61,2,3,3,0,1,1,1,1,0.0,331000
3431,2,Cerâmica,90,2,1,1,0,0,0,0,0,0.0,990000
3432,2,Santa Paula,106,3,3,3,1,0,0,1,1,0.0,550000
3433,2,Cerâmica,68,2,3,3,1,1,0,1,1,0.0,6498000
3434,2,Barcelona,68,2,2,2,0,0,1,1,0,0.0,450000
3435,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
3436,2,Barcelona,88,3,2,2,0,0,1,1,0,0.0,450000
3437,2,Santo Antônio,62,2,1,1,0,1,1,1,1,0.0,475000
3438,2,Mauá,79,3,2,2,1,1,1,1,0,0.0,495000
3439,2,Santa Maria,76,2,2,2,1,1,1,1,0,0.0,4199000
3440,2,Boa Vista,79,3,2,2,0,1,1,1,1,0.0,700000
3441,2,Santa Paula,174,3,3,3,0,1,1,1,0,0.0,990000
3442,2,Boa Vista,65,2,1,1,0,1,1,0,1,0.0,365000
3443,2,Olímpico,90,2,3,3,0,0,1,0,0,0.0,850000
3444,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
3445,2,Santa Paula,180,3,1,1,0,1,1,1,1,0.0,1200000
3446,2,Santa Maria,67,3,1,1,0,1,1,1,1,0.0,240000
3447,2,Olímpico,70,2,3,3,0,1,1,1,1,0.0,395000
3448,2,Santa Maria,75,2,3,3,0,0,1,0,0,0.0,460000
3449,2,Santa Maria,160,3,5,5,0,1,1,1,1,0.0,7499000
3450,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
3451,2,Nova Gerty,140,2,3,3,1,1,1,1,0,0.0,500000
3452,2,Cerâmica,56,2,2,2,0,1,1,1,1,0.0,459000
3453,2,Santa Maria,64,2,2,2,1,1,0,0,0,0.0,390000
3454,2,Cerâmica,65,2,2,2,0,1,1,1,1,0.0,430000
3455,2,Olímpico,264,3,1,1,1,0,1,1,0,0.0,1980000
3456,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
3457,2,Fundação,61,2,2,2,1,0,0,1,1,0.0,331000
3458,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
3459,2,Santa Paula,106,3,1,1,1,1,1,1,0,0.0,550000
3460,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,6498000
3461,2,Barcelona,68,2,1,1,0,0,0,0,0,0.0,450000
3462,2,Barcelona,67,2,3,3,1,0,0,1,1,0.0,455000
3463,2,Barcelona,88,3,2,2,1,1,0,1,1,0.0,450000
3464,2,Santo Antônio,62,2,3,3,0,0,1,1,0,0.0,475000
3465,2,Mauá,79,3,3,3,0,1,1,1,1,0.0,495000
3466,2,Nova Gerty,40,1,3,3,0,0,1,1,0,0.0,319000
3467,1,Boa Vista,127,3,1,1,0,1,1,1,1,0.0,530000
3468,2,Fundação,68,2,2,2,1,1,1,1,0,0.0,420000
3469,2,Santo Antônio,160,4,2,2,1,1,1,1,0,0.0,1050000
3470,2,Centro,70,2,2,2,0,1,1,0,1,0.0,500000
3471,2,Santa Maria,150,2,2,2,0,1,1,1,1,0.0,750000
3472,2,Centro,150,4,2,2,0,1,1,1,0,0.0,630000
3473,2,Osvaldo Cruz,61,2,1,1,0,0,1,0,0,0.0,510000
3474,2,Santa Maria,76,2,3,3,0,1,1,1,1,0.0,4199000
3475,2,Boa Vista,79,3,1,1,0,1,1,1,1,0.0,700000
3476,2,Olímpico,55,2,2,2,1,0,1,1,0,0.0,2969000
3477,2,Santa Paula,174,3,1,1,0,1,1,1,1,0.0,990000
3478,2,Boa Vista,65,2,2,2,0,1,1,1,1,0.0,365000
3479,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
3480,2,Santa Paula,90,3,1,1,0,1,1,1,1,0.0,650000
3481,2,Santa Paula,180,3,2,2,1,1,1,1,0,0.0,1200000
3482,2,Santa Maria,67,3,1,1,0,0,1,1,1,0.0,240000
3483,2,Barcelona,65,2,2,2,0,1,1,1,1,0.0,435000
3484,2,Olímpico,70,2,1,1,1,1,0,0,0,0.0,395000
3485,2,Santa Maria,75,2,2,2,1,0,1,1,0,0.0,460000
3486,2,Santa Maria,160,3,2,2,0,1,1,1,1,0.0,7499000
3487,2,Santa Paula,84,3, -- , -- ,1,0,0,1,1,0.0,750000
3488,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
3489,2,Cerâmica,56,2,1,1,1,1,1,1,0,0.0,459000
3490,2,Cerâmica,68,2,3,3,0,1,1,1,1,0.0,720000
3491,2,Santa Maria,64,2,3,3,0,0,0,0,0,0.0,390000
3492,2,Cerâmica,65,2,6,6,1,0,0,1,1,0.0,430000
3493,2,Jardim Sao Caetano,80,3,4,4,1,1,0,1,1,0.0,495000
3494,2,Olímpico,264,3,2,2,0,0,1,1,0,0.0,1980000
3495,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
3496,2,Fundação,61,2,4,4,0,0,1,1,0,0.0,331000
3497,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
3498,2,Santa Paula,106,3,2,2,1,1,1,1,0,0.0,550000
3499,2,Cerâmica,68,2, -- , -- ,1,1,1,1,0,0.0,6498000
3500,2,Barcelona,68,2,1,1,0,1,1,0,1,0.0,450000
3501,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
3502,2,Barcelona,88,3,2,2,0,1,1,1,0,0.0,450000
3503,2,Santo Antônio,62,2,2,2,0,1,1,0,1,0.0,475000
3504,2,Mauá,79,3,3,3,0,0,1,0,0,0.0,495000
3505,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3506,2,Santa Maria,76,2,1,1,1,0,1,1,0,0.0,4199000
3507,2,Boa Vista,79,3,4,4,0,1,1,1,1,0.0,700000
3508,2,Olímpico,55,2,2,2,0,1,1,1,1,0.0,2969000
3509,2,Santa Paula,174,3,2,2,0,0,1,0,0,0.0,990000
3510,2,Boa Vista,65,2,1,1,0,1,1,1,1,0.0,365000
3511,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
3512,2,Santa Paula,90,3,2,2,0,0,1,1,1,0.0,650000
3513,2,Santa Paula,180,3,1,1,0,1,1,1,1,0.0,1200000
3514,2,Santa Maria,67,3,2,2,1,1,0,0,0,0.0,240000
3515,2,Barcelona,65,2,1,1,0,1,1,1,1,0.0,435000
3516,2,Olímpico,70,2,2,2,1,0,1,1,0,0.0,395000
3517,2,Santa Maria,75,2,1,1,0,1,1,1,1,0.0,460000
3518,2,Santa Maria,160,3,2,2,0,1,1,1,1,0.0,7499000
3519,2,Santa Paula,84,3,3,3,1,1,1,1,0,0.0,750000
3520,2,Nova Gerty,140,2,1,1,0,1,1,1,1,0.0,500000
3521,2,Cerâmica,56,2,1,1,0,0,0,0,0,0.0,459000
3522,2,Santa Maria,64,2,1,1,1,0,0,1,1,0.0,390000
3523,2,Cerâmica,65,2,2,2,1,1,0,1,1,0.0,430000
3524,2,Jardim Sao Caetano,80,3,1,1,0,0,1,1,0,0.0,495000
3525,2,Olímpico,264,3,2,2,0,0,1,1,0,0.0,1980000
3526,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
3527,2,Fundação,61,2,3,3,1,1,1,1,0,0.0,331000
3528,2,Cerâmica,90,2, -- , -- ,0,1,1,0,1,0.0,990000
3529,2,Santa Paula,106,3,2,2,0,1,1,1,1,0.0,550000
3530,2,Cerâmica,68,2,2,2,0,1,1,1,0,0.0,6498000
3531,2,Barcelona,68,2,1,1,0,1,1,0,1,0.0,450000
3532,2,Barcelona,67,2, -- , -- ,0,0,1,0,0,0.0,455000
3533,2,Barcelona,88,3,1,1,0,1,1,1,1,0.0,450000
3534,2,Santo Antônio,62,2,1,1,1,0,1,1,0,0.0,475000
3535,2,Mauá,79,3,3,3,0,1,1,1,1,0.0,495000
3536,2,Nova Gerty,40,1,1,1,0,1,1,1,1,0.0,319000
3537,1,Boa Vista,127,3,3,3,0,0,1,0,0,0.0,530000
3538,2,Centro,150,4,1,1,0,1,1,1,1,0.0,630000
3539,2,Osvaldo Cruz,61,2,1,1,1,1,1,1,0,0.0,510000
3540,2,Santa Maria,76,2,1,1,0,0,1,1,1,0.0,4199000
3541,2,Boa Vista,79,3,1,1,1,1,0,0,0,0.0,700000
3542,2,Olímpico,55,2,4,4,0,1,1,1,1,0.0,2969000
3543,2,Santa Paula,174,3,2,2,1,0,1,1,0,0.0,990000
3544,2,Boa Vista,65,2,4,4,0,1,1,1,1,0.0,365000
3545,2,Olímpico,90,2,4,4,0,1,1,1,1,0.0,850000
3546,2,Santa Paula,90,3,1,1,1,1,1,1,0,0.0,650000
3547,2,Santa Paula,180,3,4,4,0,1,1,1,1,0.0,1200000
3548,2,Santa Maria,67,3,3,3,0,0,0,0,0,0.0,240000
3549,2,Barcelona,65,2,3,3,1,0,0,1,1,0.0,435000
3550,2,Olímpico,70,2, 2-3 , 2-3 ,1,1,0,1,1,0.0,395000
3551,2,Santa Maria,75,2,2,2,0,0,0,0,0,0.0,460000
3552,2,Santa Maria,160,3,1,1,0,1,1,1,1,0.0,7499000
3553,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
3554,2,Barcelona,68,2,3,3,0,0,1,1,0,0.0,450000
3555,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
3556,2,Barcelona,88,3,2,2,0,0,1,1,0,0.0,450000
3557,2,Santo Antônio,62,2,2,2,0,1,1,1,1,0.0,475000
3558,2,Mauá,79,3,3,3,1,1,1,1,0,0.0,495000
3559,2,Nova Gerty,40,1,3,3,1,1,1,1,0,0.0,319000
3560,1,Boa Vista,127,3,6,6,0,1,1,0,1,0.0,530000
3561,2,Fundação,68,2,4,4,0,1,1,1,1,0.0,420000
3562,2,Santo Antônio,160,4,2,2,0,1,1,1,0,0.0,1050000
3563,2,Centro,150,4,2,2,0,1,1,0,1,0.0,630000
3564,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3565,2,Santa Maria,76,2,2,2,0,1,1,1,1,0.0,4199000
3566,2,Boa Vista,79,3, -- , -- ,1,0,1,1,0,0.0,700000
3567,2,Olímpico,55,2,1,1,0,1,1,1,1,0.0,2969000
3568,2,Santa Paula,174,3,1,1,0,1,1,1,1,0.0,990000
3569,2,Boa Vista,65,2,2,2,0,0,1,0,0,0.0,365000
3570,2,Olímpico,90,2,3,3,1,1,1,1,0,0.0,850000
3571,2,Santa Paula,90,3,2,2,0,0,1,1,1,0.0,650000
3572,2,Santa Paula,180,3,3,3,0,1,1,1,1,0.0,1200000
3573,2,Santa Maria,67,3,1,1,1,1,0,0,0,0.0,240000
3574,2,Barcelona,65,2,4,4,0,1,1,1,1,0.0,435000
3575,2,Olímpico,70,2,2,2,1,0,1,1,0,0.0,395000
3576,2,Santa Maria,75,2,1,1,1,0,0,1,1,0.0,460000
3577,2,Santa Maria,160,3,2,2,0,1,1,1,1,0.0,7499000
3578,2,Santa Paula,84,3,2,2,1,1,1,1,0,0.0,750000
3579,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
3580,2,Cerâmica,56,2,1,1,0,0,0,0,0,0.0,459000
3581,2,Cerâmica,68,2,2,2,1,0,0,1,1,0.0,720000
3582,2,Santa Maria,64,2,1,1,1,1,0,1,1,0.0,390000
3583,2,Cerâmica,65,2,2,2,0,0,1,1,0,0.0,430000
3584,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,0.0,495000
3585,2,Olímpico,264,3,2,2,0,0,1,1,0,0.0,1980000
3586,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
3587,2,Fundação,61,2,3,3,1,1,1,1,0,0.0,331000
3588,2,Cerâmica,90,2,1,1,1,1,1,1,0,0.0,990000
3589,2,Santa Paula,106,3,1,1,0,1,1,0,1,0.0,550000
3590,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
3591,2,Barcelona,68,2,2,2,0,1,1,1,0,0.0,450000
3592,2,Barcelona,67,2,1,1,0,1,1,0,1,0.0,455000
3593,2,Barcelona,88,3,2,2,0,0,1,0,0,0.0,450000
3594,2,Santo Antônio,62,2,2,2,0,1,1,1,1,0.0,475000
3595,2,Mauá,79,3,3,3,0,1,1,1,1,0.0,495000
3596,2,Centro,150,4, -- , -- ,1,0,1,1,0,0.0,630000
3597,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3598,2,Santa Maria,76,2,4,4,0,0,1,0,0,0.0,4199000
3599,2,Boa Vista,79,3,1,1,0,1,1,1,1,0.0,700000
3600,2,Olímpico,55,2,4,4,0,1,1,1,1,0.0,2969000
3601,2,Santa Paula,174,3,3,3,1,1,1,1,0,0.0,990000
3602,2,Boa Vista,65,2,3,3,0,0,1,1,1,0.0,365000
3603,2,Olímpico,90,2,2,2,1,1,0,0,0,0.0,850000
3604,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
3605,2,Santa Paula,180,3,1,1,1,0,1,1,0,0.0,1200000
3606,2,Santa Maria,67,3,2,2,0,1,1,1,1,0.0,240000
3607,2,Barcelona,65,2,1,1,1,0,0,1,1,0.0,435000
3608,2,Olímpico,70,2,2,2,0,1,1,1,1,0.0,395000
3609,2,Santa Maria,75,2,2,2,0,1,1,1,1,0.0,460000
3610,2,Santa Maria,160,3,1,1,0,0,0,0,0,0.0,7499000
3611,2,Santa Paula,84,3,3,3,1,0,0,1,1,0.0,750000
3612,2,Nova Gerty,140,2,2,2,1,1,0,1,1,0.0,500000
3613,2,Cerâmica,56,2,1,1,0,0,1,1,0,0.0,459000
3614,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,720000
3615,2,Santa Maria,64,2,2,2,0,0,1,1,0,0.0,390000
3616,2,Cerâmica,65,2, -- , -- ,0,1,1,1,1,0.0,430000
3617,2,Jardim Sao Caetano,80,3,1,1,1,1,1,1,0,0.0,495000
3618,2,Olímpico,264,3,1,1,1,1,1,1,0,0.0,1980000
3619,2,Santo Antônio,113,2,3,3,0,1,1,0,1,0.0,1130000
3620,2,Fundação,61,2,1,1,0,1,1,1,1,0.0,331000
3621,2,Cerâmica,90,2,3,3,0,1,1,1,0,0.0,990000
3622,2,Santa Paula,106,3,3,3,0,1,1,0,1,0.0,550000
3623,2,Cerâmica,68,2,2,2,0,0,1,0,0,0.0,6498000
3624,2,Barcelona,68,2,1,1,0,1,1,1,1,0.0,450000
3625,2,Barcelona,67,2,2,2,0,1,1,1,1,0.0,455000
3626,2,Barcelona,88,3,1,1,1,0,1,1,0,0.0,450000
3627,2,Santo Antônio,62,2,1,1,0,1,1,1,1,0.0,475000
3628,2,Mauá,79,3,1,1,0,1,1,1,1,0.0,495000
3629,2,Centro,150,4,1,1,0,0,1,0,0,0.0,630000
3630,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3631,2,Santa Maria,76,2,3,3,1,1,1,1,0,0.0,4199000
3632,2,Boa Vista,79,3,2,2,0,0,1,1,1,0.0,700000
3633,2,Olímpico,55,2,3,3,0,1,1,1,1,0.0,2969000
3634,2,Santa Paula,174,3,1,1,1,1,0,0,0,0.0,990000
3635,2,Boa Vista,65,2,3,3,0,1,1,1,1,0.0,365000
3636,2,Olímpico,90,2,3,3,0,1,1,1,1,0.0,850000
3637,2,Santa Paula,90,3,3,3,1,0,0,1,1,0.0,650000
3638,2,Santa Paula,180,3,5,5,0,1,1,1,1,0.0,1200000
3639,2,Santa Maria,67,3,3,3,1,1,1,1,0,0.0,240000
3640,2,Barcelona,65,2,3,3,0,1,1,1,1,0.0,435000
3641,2,Olímpico,70,2,1,1,0,0,0,0,0,0.0,395000
3642,2,Santa Maria,75,2,2,2,1,1,0,1,1,0.0,460000
3643,2,Santa Maria,160,3,2,2,0,0,1,1,0,0.0,7499000
3644,2,Santa Paula,84,3,1,1,0,1,1,1,1,0.0,750000
3645,2,Nova Gerty,140,2,2,2,0,0,1,1,0,0.0,500000
3646,2,Cerâmica,56,2,1,1,0,1,1,1,1,0.0,459000
3647,2,Cerâmica,68,2,2,2,1,1,1,1,0,0.0,720000
3648,2,Santa Maria,64,2,1,1,1,1,1,1,0,0.0,390000
3649,2,Cerâmica,65,2,2,2,0,1,1,0,1,0.0,430000
3650,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
3651,2,Olímpico,264,3,2,2,0,1,1,1,0,0.0,1980000
3652,2,Santo Antônio,113,2,2,2,0,1,1,0,1,0.0,1130000
3653,2,Fundação,61,2,2,2,0,0,1,0,0,0.0,331000
3654,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
3655,2,Santa Paula,106,3,1,1,0,1,1,1,1,0.0,550000
3656,2,Cerâmica,68,2,2,2,1,0,1,1,0,0.0,6498000
3657,2,Barcelona,68,2,1,1,0,1,1,1,1,0.0,450000
3658,2,Barcelona,67,2,3,3,0,1,1,1,1,0.0,455000
3659,2,Barcelona,88,3,2,2,0,0,1,0,0,0.0,450000
